row_index,C_birth,c,v,r,beta,mean_lambda,scrounge_rate,network_mean_degree,network_lcc_fraction,mean_fish_density,fleet_size,wealth_gini
929.0,1.676382388919592,0.0299939587712287,3.0,0.2709539499599486,2.2966120741330087,3.830429917956001,0.4006676265607837,8.773452927682625,0.9647620460557244,0.1865716992064534,545.7,0.2466204558883298
930.0,1.7510411329567432,0.2380507777445018,5.0,0.1731030088383704,2.2966120741330087,4.719940789856018,0.3592535479091389,5.796441245376879,0.8717619373819475,0.2857234021780672,60.173333333333325,0.2466162510407142
931.0,4.23586717993021,0.2993102280423045,3.0,0.0557969710323959,2.296748451888561,3.619915779602189,0.0687857142857142,0.1601428571428571,0.2647724867724867,0.2735347898544742,4.22,0.2047680135541248
932.0,3.507620606571436,0.2993102280423045,3.0,0.0557969710323959,2.296748451888561,3.634109467874537,0.0424074074074074,0.0886666666666666,0.48,0.2923044610945725,2.92,0.1014813379880643
933.0,4.23586717993021,0.1495116557925939,3.0,0.0557969710323959,2.296748451888561,3.845260151351868,0.204972063353629,0.6747184713460069,0.2013767063726297,0.3022430412191946,26.67333333333333,0.24153729733675
934.0,4.23586717993021,0.2993102280423045,1.0,0.0557969710323959,2.296748451888561,2.775185029469732,0.0316274509803921,0.0714901960784313,0.1743017429193899,0.315845948430269,5.573333333333333,0.1022478714611841
935.0,4.23586717993021,0.2993102280423045,3.0,0.2744503300171345,2.296748451888561,4.457321290259636,0.2525964398159668,1.6980840663526642,0.5562381811219173,0.2972286177748542,16.66,0.1413305322222024
936.0,4.23586717993021,0.2993102280423045,3.0,0.0557969710323959,3.943899373989552,3.7373377307577,0.2501451824138098,0.9056479380459772,0.360944499219009,0.3043383269154334,15.046666666666669,0.2032855273537124
937.0,3.507620606571436,0.1495116557925939,1.0,0.2744503300171345,3.943899373989552,3.920294583875537,0.2393810892661889,1.0799705500034331,0.1404586732168279,0.2267080955371725,179.78,0.1963330410576267
938.0,3.4667106345295906,0.0973978514783084,1.0,0.1964553796686232,0.7843603231012821,3.295967281230193,0.1952739145917354,0.5260398365100033,0.061908976265237,0.2596166901711968,102.49333333333334,0.2130853553525311
939.0,4.7838413156569,0.0973978514783084,1.0,0.1964553796686232,0.7843603231012821,3.1876454145953463,0.1806083170108737,0.4786041030775774,0.0598952113830845,0.2886233323369859,126.98666666666666,0.1914011444153543
940.0,3.4667106345295906,0.1946622440591454,1.0,0.1964553796686232,0.7843603231012821,2.522650020936266,0.0317094017094017,0.0667521367521367,0.3220170940170939,0.3016711393841225,3.8666666666666663,0.1093429685791009
941.0,3.4667106345295906,0.0973978514783084,2.0,0.1964553796686232,0.7843603231012821,3.252973474219731,0.3165959692418079,1.2083359135503997,0.1848465894847979,0.2723622185475813,93.91333333333334,0.2349388265602189
942.0,3.4667106345295906,0.0973978514783084,1.0,0.2120368894655257,0.7843603231012821,3.3807513412214463,0.2105528248507997,0.5811769017975643,0.0509162657053513,0.2609103388004249,145.56666666666666,0.2337825265682875
943.0,3.4667106345295906,0.0973978514783084,1.0,0.1964553796686232,2.826650488656014,3.9013213121868495,0.2128254516163499,0.7093489994033447,0.0594646927163818,0.2230533059683594,187.84,0.2185512094323018
944.0,4.7838413156569,0.1946622440591454,2.0,0.2120368894655257,2.826650488656014,4.140912038264321,0.2673854516891175,1.3036315970640684,0.375130569673983,0.2653125282710232,39.620000000000005,0.1433007581205434
945.0,2.8993677459657192,0.2131986432708799,5.0,0.1616562276147305,2.838856668677181,4.400795509558779,0.3567713683172361,6.2976565459806055,0.9023319811052708,0.2875889486807911,82.5,0.2206884562470734
946.0,2.5356219299137592,0.2131986432708799,5.0,0.1616562276147305,2.838856668677181,4.56568791954472,0.3580464689995462,7.495565304258548,0.8446028234628047,0.2678272395128288,76.34666666666666,0.2373439811425092
947.0,2.8993677459657192,0.0218773850239813,5.0,0.1616562276147305,2.838856668677181,3.544610007439059,0.4014938880182873,13.65540970165037,0.949726307046077,0.1823674785154717,344.9066666666667,0.2601323269943917
948.0,2.8993677459657192,0.2131986432708799,4.0,0.1616562276147305,2.838856668677181,4.480886946455228,0.3590884320075815,5.109135572492128,0.8289114079994327,0.2606070933871898,98.12666666666668,0.2156072681135206
949.0,2.8993677459657192,0.2131986432708799,5.0,0.1107453312259167,2.838856668677181,4.433084804499419,0.351376291744423,3.715156583965861,0.8234906995896419,0.2739630658128701,42.89333333333334,0.2002483353028311
950.0,2.8993677459657192,0.2131986432708799,5.0,0.1616562276147305,1.089015660341829,1.5409092681425405,0.0987777777777777,0.2997777777777777,0.2372222222222222,0.3168916004299078,1.2333333333333334,0.0492762049610608
951.0,2.5356219299137592,0.0218773850239813,4.0,0.1107453312259167,1.089015660341829,3.483115599658937,0.4438774327973664,5.263801753609832,0.6799017413281448,0.1943380703229345,173.70000000000002,0.2518525313081288
